User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Activity Level (Steps),Stress Level
4628,74,95.6,13865,6.1,Highly Active,Highly Active,8
4239,55,99.5,15677,6.6,Active,Highly Active,2
4691,96,97.5,1606,4.1,Active,Sedentary,10
1018,95,99.1,14154,5.5,Sedentary,Highly Active,6
4403,87,100.0,2539,3.3,Sedentary,Sedentary,2
1583,79,98.1,10899,6.6,Sedentary,Highly Active,6
1455,110,98.9,5833,9.2,Sedentary,Low Active,10
4004,89,99.1,14587,6.2,Sedentary,Highly Active,3
2132,78,95.2,8462,8.2,Active,Active,5
4339,83,100.0,13231,5.5,Sedentary,Highly Active,1
3492,76,98.9,10494,8.1,Active,Highly Active,7
4311,83,96.3,5842,9.4,Highly Active,Low Active,7
2952,96,100.0,7876,3.8,Highly Active,Active,1
4372,72,95.0,1531,8.2,Active,Sedentary,3
3649,69,96.2,1707,4.3,Sedentary,Sedentary,9
3150,58,97.1,2177,5.3,Active,Sedentary,4
1987,47,100.0,12322,6.5,Sedentary,Highly Active,10
4321,70,97.2,4966,7.0,Active,Highly Active,4
4524,64,97.8,2485,6.5,Sedentary,Sedentary,6
1519,71,95.5,17718,9.9,Active,Highly Active,3
4224,66,97.7,9852,6.0,Sedentary,Active,1
1858,58,97.5,9246,8.1,Sedentary,Active,10
1173,66,94.8,4250,6.0,Highly Active,Sedentary,8
2366,82,97.4,8483,7.2,Active,Active,6
4741,66,98.0,5838,7.2,Sedentary,Low Active,4
1194,72,100.0,519,6.6,Active,Sedentary,4
3478,106,98.5,6014,4.4,Highly Active,Low Active,9
1726,91,100.0,4213,6.9,Highly Active,Sedentary,10
4760,78,94.2,846,5.6,Active,Sedentary,7
2710,78,95.9,2953,5.8,Sedentary,Sedentary,3
2875,64,96.6,15763,7.4,Sedentary,Highly Active,10
3897,68,96.4,11396,7.3,Sedentary,Highly Active,10
2681,70,98.6,17165,5.4,Highly Active,Highly Active,8
2347,76,97.4,8838,6.8,Active,Active,10
1989,74,98.0,7008,6.5,Active,Low Active,5
4744,58,100.0,1049,6.5,Sedentary,Sedentary,10
3686,83,98.4,793,5.3,Sedentary,Sedentary,5
1419,66,94.0,1983,5.3,Active,Sedentary,4
1593,103,99.5,2640,6.5,Highly Active,Sedentary,2
3532,93,100.0,6538,6.0,Active,Low Active,2
2774,71,95.9,15497,5.2,Sedentary,Highly Active,8
3459,99,97.1,8027,6.2,Active,Active,6
1935,84,99.6,5971,6.4,Highly Active,Low Active,7
2107,76,96.1,1961,7.0,Sedentary,Sedentary,2
1042,40,97.7,19458,8.7,Sedentary,Highly Active,1
4808,71,96.2,7784,8.1,Highly Active,Active,4
1331,78,99.2,5336,6.4,Sedentary,Low Active,4
4449,44,99.6,768,4.1,Sedentary,Sedentary,8
4826,84,100.0,12236,5.7,Active,Highly Active,2
3702,64,100.0,3004,7.9,Active,Sedentary,9
3088,79,100.0,16159,6.4,Highly Active,Highly Active,6
2793,76,100.0,1290,4.6,Active,Sedentary,9
1958,71,95.2,348,6.2,Highly Active,Sedentary,10
4868,86,96.4,3993,5.8,Sedentary,Sedentary,2
1104,79,96.2,570,8.4,Active,Sedentary,1
3497,101,96.7,8755,7.1,Highly Active,Active,2
2842,59,97.2,2082,7.5,Highly Active,Sedentary,4
2866,92,100.0,7129,4.6,Active,Low Active,5
2996,63,99.1,5921,5.4,Highly Active,Low Active,1
2289,57,97.0,1061,5.9,Unknown,Sedentary,9
1909,52,99.6,3411,6.7,Highly Active,Sedentary,1
1209,69,98.6,478,5.6,Sedentary,Sedentary,10
1562,90,98.6,3833,4.4,Active,Sedentary,6
4189,75,99.3,1409,5.0,Sedentary,Sedentary,3
3760,82,93.1,708,7.9,Highly Active,Sedentary,10
4622,71,96.0,23,7.0,Sedentary,Sedentary,8
2563,59,98.1,4966,8.1,Sedentary,Highly Active,1
1770,51,99.5,1205,7.0,Highly Active,Sedentary,8
4155,56,97.0,6881,7.5,Active,Low Active,4
3501,76,96.1,12510,6.5,Unknown,Highly Active,7
3714,84,93.7,17442,7.5,Active,Highly Active,10
1628,61,98.7,5708,7.0,Highly Active,Low Active,10
4585,83,95.6,10867,6.7,Sedentary,Highly Active,10
2628,87,98.6,4245,5.9,Active,Sedentary,4
2701,79,96.2,4715,7.3,Active,Sedentary,7
1386,62,99.1,5539,6.5,Highly Active,Low Active,8
2935,67,98.7,7763,5.1,Active,Active,4
4421,75,94.4,7758,8.3,Sedentary,Active,2
3343,64,99.7,10772,8.0,Highly Active,Highly Active,2
3305,84,98.6,6717,6.8,Sedentary,Low Active,6
2104,75,100.0,14997,8.3,Active,Highly Active,1
1267,80,95.2,8646,7.6,Highly Active,Active,3
3466,88,95.8,18510,5.8,Active,Highly Active,4
3282,77,97.2,9716,3.8,Unknown,Active,5
2856,60,97.7,9394,3.7,Highly Active,Active,10
4382,50,97.5,13782,8.4,Active,Highly Active,1
4884,58,94.1,7465,6.5,Highly Active,Low Active,1
2998,82,98.5,1385,5.9,Highly Active,Sedentary,6
4033,71,97.4,606,5.5,Highly Active,Sedentary,1
2380,65,97.2,2656,6.6,Active,Sedentary,5
2236,80,98.0,11788,7.9,Highly Active,Highly Active,1
1573,45,98.5,153,5.3,Active,Sedentary,1
1048,71,97.8,1137,6.6,Active,Sedentary,7
2150,58,96.1,785,10.5,Active,Sedentary,8
1222,54,95.2,265,9.2,Sedentary,Sedentary,3
3968,67,99.8,11635,3.2,Active,Highly Active,6
4350,112,96.0,2295,3.8,Active,Sedentary,7
2431,84,95.5,9137,9.2,Sedentary,Active,5
2528,58,98.0,1071,7.8,Sedentary,Sedentary,2
4365,93,99.0,3680,6.6,Highly Active,Sedentary,2
2819,55,100.0,866,7.3,Active,Sedentary,5
3324,75,96.2,17,6.0,Sedentary,Sedentary,8
2461,61,96.5,6648,5.5,Highly Active,Low Active,10
2130,76,98.4,4590,7.6,Sedentary,Sedentary,8
2681,106,99.3,3772,6.4,Highly Active,Sedentary,7
3467,69,96.8,573,7.8,Highly Active,Sedentary,3
3658,102,99.3,6210,5.7,Highly Active,Low Active,1
4500,73,96.8,10598,7.6,Active,Highly Active,9
1374,73,98.2,487,7.0,Sedentary,Sedentary,2
3120,61,95.4,3734,4.5,Active,Sedentary,8
3021,96,98.8,2613,8.7,Highly Active,Sedentary,10
4705,67,99.0,15571,4.4,Sedentary,Highly Active,9
2053,103,98.4,2132,8.5,Highly Active,Sedentary,10
4259,65,94.2,20211,7.2,Active,Highly Active,9
4435,68,97.2,12338,7.5,Active,Highly Active,7
2889,90,98.7,738,5.8,Active,Sedentary,4
2823,73,96.4,4586,5.9,Active,Sedentary,10
2474,79,100.0,7328,6.5,Sedentary,Low Active,2
3242,55,100.0,6293,4.6,Highly Active,Low Active,2
2179,76,96.2,7959,7.4,Sedentary,Active,2
4243,80,99.3,3889,6.0,Sedentary,Sedentary,2
3894,100,97.7,16458,3.3,Sedentary,Highly Active,6
2064,67,98.9,2206,9.3,Active,Sedentary,1
4134,80,97.8,691,6.9,Active,Sedentary,7
3070,93,97.6,26708,6.5,Highly Active,Highly Active,4
1359,75,97.1,7388,5.5,Active,Low Active,7
4146,91,99.0,7535,7.0,Highly Active,Active,8
3607,112,95.0,11908,7.6,Active,Highly Active,7
3719,75,96.6,3830,4.3,Highly Active,Sedentary,10
3041,94,98.2,3417,7.4,Sedentary,Sedentary,8
4896,82,96.8,20851,4.9,Sedentary,Highly Active,5
2141,87,100.0,3423,4.6,Active,Sedentary,6
2635,85,99.1,572,5.2,Active,Sedentary,6
2403,90,95.9,2575,9.7,Active,Sedentary,4
2943,90,98.0,14474,7.7,Active,Highly Active,5
1678,73,99.6,698,6.5,Sedentary,Sedentary,3
4361,66,98.6,8828,9.1,Active,Active,9
3487,81,97.7,2168,5.1,Highly Active,Sedentary,5
4739,53,97.7,9586,5.0,Highly Active,Active,6
3980,84,100.0,5058,5.1,Highly Active,Low Active,8
1006,86,95.3,7085,9.3,Unknown,Low Active,7
4267,72,100.0,1950,7.8,Highly Active,Sedentary,10
3468,75,98.4,1288,5.3,Highly Active,Sedentary,7
2591,88,100.0,457,5.5,Active,Sedentary,8
1832,86,97.9,12223,6.9,Active,Highly Active,2
4264,75,100.0,8676,4.8,Highly Active,Active,3
3606,86,96.7,2430,6.2,Active,Sedentary,3
4219,76,98.2,12694,5.0,Sedentary,Highly Active,10
4627,74,99.6,12557,6.4,Highly Active,Highly Active,10
4740,81,99.6,1037,6.5,Active,Sedentary,7
4273,96,96.3,8754,9.1,Highly Active,Active,3
4515,78,95.1,2419,4.2,Highly Active,Sedentary,2
1913,75,96.3,4407,7.4,Active,Sedentary,8
3011,44,97.5,3936,7.5,Active,Sedentary,7
2442,79,97.7,6417,6.2,Sedentary,Low Active,9
2450,76,98.2,2984,5.6,Active,Sedentary,3
4054,50,99.4,532,5.6,Sedentary,Sedentary,8
2502,52,98.0,7817,3.7,Sedentary,Active,4
4546,75,94.0,22632,7.7,Active,Highly Active,3
1125,76,99.9,7715,5.4,Sedentary,Active,5
3442,86,100.0,5429,4.0,Highly Active,Low Active,6
1816,40,98.6,1250,7.0,Highly Active,Sedentary,5
3928,91,97.4,6869,7.0,Highly Active,Low Active,7
2829,75,98.0,6610,7.8,Unknown,Low Active,9
4498,54,100.0,6750,9.2,Highly Active,Low Active,3
3372,96,95.8,15599,6.6,Highly Active,Highly Active,1
2415,101,96.8,8819,6.1,Highly Active,Active,2
1929,54,96.7,10707,5.9,Sedentary,Highly Active,5
4759,76,95.8,2631,6.1,Sedentary,Sedentary,10
4699,77,100.0,2206,5.4,Sedentary,Sedentary,7
2463,48,98.3,1621,5.8,Highly Active,Sedentary,2
4275,70,95.7,10547,5.4,Sedentary,Highly Active,10
4557,96,98.0,8394,4.9,Highly Active,Active,4
1832,75,99.7,2930,9.1,Active,Sedentary,1
2054,102,100.0,1064,8.6,Highly Active,Sedentary,1
4459,80,99.9,13126,3.7,Highly Active,Highly Active,1
2648,63,100.0,3394,7.0,Sedentary,Sedentary,8
2900,75,97.1,1472,6.4,Active,Sedentary,3
2457,53,95.4,1091,6.7,Active,Sedentary,2
3884,81,100.0,17652,4.3,Active,Highly Active,7
3973,72,96.6,976,3.7,Highly Active,Sedentary,2
2399,68,99.3,3120,6.5,Sedentary,Sedentary,5
4415,53,96.3,7001,5.9,Highly Active,Low Active,7
1442,73,98.0,3670,5.7,Highly Active,Sedentary,9
4650,75,95.4,4543,6.2,Active,Sedentary,10
3122,54,100.0,11358,7.4,Sedentary,Highly Active,9
1556,91,98.8,50224,7.8,Highly Active,Highly Active,10
4843,79,95.3,4407,5.0,Active,Sedentary,4
4737,62,93.7,3333,5.2,Sedentary,Sedentary,4
2178,73,97.9,3655,6.7,Active,Sedentary,8
4501,87,100.0,3224,8.3,Highly Active,Sedentary,6
3037,95,97.1,4494,6.2,Sedentary,Sedentary,3
1362,98,100.0,2835,6.7,Highly Active,Sedentary,5
3495,102,96.0,4347,4.5,Highly Active,Sedentary,2
2257,55,99.5,20361,3.2,Unknown,Highly Active,2
4634,64,97.4,2360,10.0,Active,Sedentary,4
2841,53,99.5,7386,6.9,Highly Active,Low Active,10
2850,72,96.8,9227,3.3,Sedentary,Active,4
3172,93,95.2,4474,8.7,Sedentary,Sedentary,5
1910,53,100.0,1224,5.1,Sedentary,Sedentary,10
1244,64,97.0,14413,5.1,Sedentary,Highly Active,9
1541,63,97.0,7884,5.4,Highly Active,Active,3
3169,85,99.1,12448,7.5,Active,Highly Active,3
3172,44,93.5,26162,6.5,Sedentary,Highly Active,3
2572,75,95.4,3686,4.9,Active,Sedentary,4
3217,89,100.0,3048,6.5,Sedentary,Sedentary,6
1123,75,98.5,9805,5.8,Sedentary,Active,5
4940,81,96.8,4243,6.5,Active,Sedentary,5
4106,77,99.8,627,4.2,Sedentary,Sedentary,7
4158,61,98.4,3063,7.4,Sedentary,Sedentary,10
3693,91,100.0,11574,8.1,Active,Highly Active,5
2731,57,96.8,8585,5.2,Highly Active,Active,7
1785,50,96.4,13906,3.7,Active,Highly Active,8
3043,78,95.2,1109,5.9,Highly Active,Sedentary,3
3248,68,100.0,1957,9.3,Highly Active,Sedentary,5
3416,85,100.0,1692,5.5,Sedentary,Sedentary,7
1796,82,99.4,24864,10.3,Sedentary,Highly Active,9
1076,100,96.0,1295,5.7,Highly Active,Sedentary,3
1058,81,95.1,6377,3.8,Active,Low Active,9
3478,90,99.8,4966,5.7,Active,Highly Active,10
3685,62,98.5,6752,3.7,Active,Low Active,7
2523,85,96.2,8235,5.4,Highly Active,Active,1
2936,70,99.3,4630,7.1,Active,Sedentary,1
3156,67,100.0,611,5.8,Active,Sedentary,6
4807,61,97.3,8456,8.2,Active,Active,2
4055,98,97.8,2310,5.7,Active,Sedentary,5
2301,74,99.9,552,4.3,Sedentary,Sedentary,7
1067,63,100.0,1302,6.7,Active,Sedentary,5
4140,75,98.1,2370,6.3,Active,Sedentary,1
4236,68,98.0,3964,6.5,Highly Active,Sedentary,8
4560,75,100.0,13829,4.6,Active,Highly Active,3
3352,118,96.7,5382,6.9,Active,Low Active,1
2932,56,98.8,4470,8.6,Sedentary,Sedentary,7
3721,102,100.0,1485,4.5,Active,Sedentary,4
1364,62,99.4,22404,3.6,Active,Highly Active,1
4925,84,98.2,16741,4.2,Sedentary,Highly Active,5
1820,73,97.9,11852,6.5,Unknown,Highly Active,10
2402,86,96.5,2732,4.1,Sedentary,Sedentary,7
3390,54,98.5,5772,7.0,Active,Low Active,4
1946,52,95.9,3446,7.0,Active,Sedentary,4
3946,86,99.7,3609,7.1,Highly Active,Sedentary,2
2577,75,99.9,524,10.4,Sedentary,Sedentary,7
2377,57,97.9,1056,3.7,Active,Sedentary,8
2439,75,96.6,22739,3.9,Active,Highly Active,7
4180,55,94.5,6592,8.4,Active,Low Active,5
4634,57,96.4,44,7.3,Highly Active,Sedentary,1
1761,68,96.6,11595,8.2,Active,Highly Active,4
1340,53,96.2,8620,4.5,Sedentary,Active,1
3989,95,99.8,6788,8.0,Active,Low Active,2
1382,89,100.0,455,6.2,Highly Active,Sedentary,2
2556,83,95.3,340,5.9,Sedentary,Sedentary,2
1299,94,93.5,465,6.2,Active,Sedentary,5
1138,68,98.1,367,9.9,Active,Sedentary,1
1358,72,97.2,2064,4.9,Sedentary,Sedentary,6
1835,81,95.9,11328,7.6,Sedentary,Highly Active,2
2522,46,97.4,3150,4.1,Active,Sedentary,9
4456,83,100.0,7142,5.2,Active,Low Active,6
2627,75,98.0,933,7.6,Highly Active,Sedentary,1
2982,68,100.0,18907,4.4,Highly Active,Highly Active,3
2303,89,97.1,4911,7.8,Highly Active,Sedentary,2
4708,51,97.4,174,6.2,Active,Sedentary,7
1908,81,98.1,4966,6.3,Active,Highly Active,3
2134,67,99.2,1525,6.5,Highly Active,Sedentary,2
3913,75,95.5,6420,5.4,Active,Low Active,5
3186,76,98.9,1796,5.8,Highly Active,Sedentary,4
1995,88,95.0,1685,4.4,Highly Active,Sedentary,6
3482,72,93.3,5450,3.9,Sedentary,Low Active,9
3556,56,97.2,1879,3.3,Sedentary,Sedentary,9
3320,66,99.9,819,7.3,Highly Active,Sedentary,10
4170,69,98.8,3672,7.1,Sedentary,Sedentary,6
4835,75,97.6,373,5.3,Active,Sedentary,3
4921,77,93.8,16500,6.3,Sedentary,Highly Active,1
3151,77,94.8,4204,8.6,Highly Active,Sedentary,8
2237,76,97.4,92,5.6,Sedentary,Sedentary,10
2784,61,97.3,1781,6.1,Highly Active,Sedentary,7
4735,76,97.9,22160,9.4,Sedentary,Highly Active,5
3809,94,100.0,4801,7.1,Active,Sedentary,7
3834,79,98.3,3111,7.9,Sedentary,Sedentary,6
1164,91,100.0,2649,7.6,Sedentary,Sedentary,8
1998,76,96.6,3776,7.3,Highly Active,Sedentary,9
4924,75,98.0,1665,5.4,Active,Sedentary,7
3567,87,100.0,9679,5.0,Active,Active,2
2307,53,100.0,4969,7.5,Highly Active,Sedentary,7
3564,66,100.0,9744,7.3,Highly Active,Active,10
1656,72,96.1,2054,6.8,Active,Sedentary,5
3660,84,96.8,10,6.9,Active,Sedentary,2
3211,94,96.9,23717,5.3,Sedentary,Highly Active,6
2909,87,99.0,5023,6.5,Active,Low Active,2
4730,86,96.1,581,5.4,Active,Sedentary,7
3046,87,98.7,766,6.1,Sedentary,Sedentary,7
3111,90,99.8,3992,5.6,Active,Sedentary,1
4162,57,99.4,8318,8.9,Active,Active,7
2140,108,96.0,3536,8.7,Highly Active,Sedentary,2
2889,91,99.9,12009,7.8,Highly Active,Highly Active,6
1266,72,98.1,2793,8.3,Highly Active,Sedentary,8
2845,80,96.8,326,4.6,Active,Sedentary,6
3069,55,100.0,58,7.6,Sedentary,Sedentary,8
4630,71,98.1,13735,6.4,Highly Active,Highly Active,9
4211,69,100.0,29151,5.8,Sedentary,Highly Active,2
3293,68,100.0,997,6.1,Highly Active,Sedentary,1
4732,87,99.4,448,6.1,Sedentary,Sedentary,2
3442,57,95.1,743,5.6,Highly Active,Sedentary,9
2510,57,95.0,1815,4.5,Sedentary,Sedentary,3
1475,45,100.0,11323,4.1,Sedentary,Highly Active,9
4588,88,99.1,43447,7.1,Sedentary,Highly Active,3
2207,86,98.3,1656,9.4,Highly Active,Sedentary,5
2043,122,97.8,13174,5.6,Active,Highly Active,5
2960,61,98.2,3509,3.8,Highly Active,Sedentary,8
1557,79,98.5,2228,7.3,Highly Active,Sedentary,4
2017,96,98.1,4719,6.3,Sedentary,Sedentary,4
1855,67,100.0,13555,5.1,Sedentary,Highly Active,7
2605,69,99.7,1856,5.6,Highly Active,Sedentary,5
4600,82,98.8,3859,6.4,Sedentary,Sedentary,1
1882,113,99.7,4111,8.1,Highly Active,Sedentary,3
3194,84,99.9,12518,2.5,Highly Active,Highly Active,7
4375,64,99.2,10614,9.0,Sedentary,Highly Active,7
3667,67,99.5,8275,5.3,Sedentary,Active,4
2771,47,99.4,6287,7.6,Highly Active,Low Active,7
3867,72,98.0,994,7.5,Sedentary,Sedentary,4
1863,75,99.6,12526,9.3,Highly Active,Highly Active,1
1581,75,95.9,6542,6.9,Highly Active,Low Active,3
4070,75,98.3,8455,7.6,Highly Active,Active,10
1694,80,98.0,10559,8.1,Active,Highly Active,6
4833,60,99.5,2614,7.4,Active,Sedentary,7
2251,71,96.6,4966,5.2,Active,Highly Active,9
4173,63,96.9,5455,5.4,Sedentary,Low Active,10
2610,92,96.3,2938,6.9,Unknown,Sedentary,6
4488,64,99.3,2093,7.8,Sedentary,Sedentary,5
2239,95,94.6,10498,7.0,Highly Active,Highly Active,7
3454,77,96.2,9809,4.9,Sedentary,Active,3
1398,75,94.0,12478,6.1,Highly Active,Highly Active,5
2946,76,98.0,8351,4.4,Sedentary,Active,3
1714,62,98.1,2614,7.4,Active,Sedentary,3
1703,81,100.0,2772,6.5,Sedentary,Sedentary,2
3808,68,100.0,5252,7.3,Highly Active,Low Active,3
4536,103,98.8,10165,6.5,Active,Highly Active,10
2714,82,97.4,2553,5.7,Sedentary,Sedentary,3
2972,89,96.3,2892,3.4,Highly Active,Sedentary,9
1992,84,94.5,9770,7.2,Active,Active,4
4802,71,95.8,7944,7.9,Highly Active,Active,8
1081,85,100.0,1634,5.2,Highly Active,Sedentary,9
1603,73,100.0,12282,5.2,Active,Highly Active,4
2970,68,100.0,10747,6.0,Highly Active,Highly Active,2
2710,58,98.0,11176,9.1,Sedentary,Highly Active,4
3046,84,96.0,4448,6.1,Sedentary,Sedentary,2
4822,66,98.9,2789,5.4,Active,Sedentary,7
3819,84,99.1,13269,5.9,Active,Highly Active,7
1902,75,99.3,6210,7.4,Active,Low Active,3
1364,70,97.7,18713,3.5,Sedentary,Highly Active,4
1162,62,97.4,2049,6.2,Active,Sedentary,7
4119,94,99.0,25999,6.0,Sedentary,Highly Active,7
3558,69,96.3,3337,6.3,Highly Active,Sedentary,10
4400,98,100.0,3396,5.5,Active,Sedentary,7
2863,62,95.8,1910,4.5,Sedentary,Sedentary,3
1115,97,95.6,23471,7.9,Highly Active,Highly Active,3
3988,76,97.2,283,3.7,Sedentary,Sedentary,5
4920,87,99.1,4488,8.8,Highly Active,Sedentary,10
3384,55,100.0,3184,7.0,Highly Active,Sedentary,1
1880,55,98.9,1214,7.5,Active,Sedentary,3
3784,78,96.8,8743,6.6,Highly Active,Active,9
4935,59,97.7,16001,8.3,Active,Highly Active,8
1839,94,97.1,1954,7.3,Sedentary,Sedentary,4
3194,80,100.0,4819,8.5,Active,Sedentary,4
4646,65,98.4,6042,7.8,Active,Low Active,3
4877,61,100.0,3465,8.2,Sedentary,Sedentary,7
2346,70,99.5,4966,5.4,Active,Highly Active,10
3490,66,97.5,4332,5.9,Highly Active,Sedentary,8
3884,82,97.7,28431,6.5,Unknown,Highly Active,8
2036,73,98.2,2448,6.5,Sedentary,Sedentary,5
1942,92,97.9,532,7.4,Active,Sedentary,1
4565,84,99.5,5989,5.4,Sedentary,Low Active,9
2724,61,98.8,12134,6.5,Highly Active,Highly Active,6
3334,68,96.9,3441,7.4,Sedentary,Sedentary,9
3767,62,98.0,1432,3.6,Highly Active,Sedentary,3
2137,62,98.4,9382,8.1,Highly Active,Active,10
3527,48,96.1,2211,9.6,Sedentary,Sedentary,5
1021,89,99.2,10279,5.1,Active,Highly Active,10
4420,94,95.9,2129,8.7,Sedentary,Sedentary,9
2749,60,98.0,5703,6.8,Highly Active,Low Active,7
1682,58,97.9,15304,5.2,Sedentary,Highly Active,3
4906,83,98.1,1602,7.7,Sedentary,Sedentary,8
4637,62,96.3,12030,9.4,Sedentary,Highly Active,7
3953,94,97.8,2159,5.9,Sedentary,Sedentary,5
2833,64,97.8,7565,4.9,Highly Active,Active,5
3367,42,98.0,1955,3.1,Active,Sedentary,9
1404,73,100.0,851,6.3,Sedentary,Sedentary,7
1276,66,96.9,7634,6.7,Highly Active,Active,9
2999,77,98.4,6325,9.2,Sedentary,Low Active,7
2227,69,95.4,3593,9.3,Highly Active,Sedentary,5
3241,83,98.0,261,5.5,Unknown,Sedentary,8
4752,81,97.4,4514,7.7,Highly Active,Sedentary,6
4735,75,100.0,1126,4.8,Active,Sedentary,3
4618,77,95.5,3118,6.6,Highly Active,Sedentary,5
1695,74,99.4,6176,6.3,Sedentary,Low Active,2
2309,54,100.0,19618,5.2,Active,Highly Active,10
1056,80,100.0,5012,6.3,Sedentary,Low Active,9
4805,85,99.3,1516,7.8,Sedentary,Sedentary,2
4374,80,96.4,20460,8.1,Active,Highly Active,6
4234,71,95.6,183,6.3,Highly Active,Sedentary,5
1018,83,94.2,7206,6.4,Sedentary,Low Active,5
4441,78,100.0,2130,3.7,Highly Active,Sedentary,2
3311,85,99.7,9917,6.9,Active,Active,2
3841,73,99.3,2816,6.1,Unknown,Sedentary,5
1112,53,93.2,3919,6.4,Highly Active,Sedentary,1
4559,72,99.3,10300,5.8,Active,Highly Active,3
4398,60,98.4,15967,5.1,Highly Active,Highly Active,3
1541,68,98.7,1410,5.2,Highly Active,Sedentary,2
3694,76,97.2,2459,5.5,Sedentary,Sedentary,8
1578,89,98.3,30,4.5,Sedentary,Sedentary,7
2088,84,95.9,13593,6.9,Active,Highly Active,4
4363,78,98.2,20579,7.3,Active,Highly Active,6
1024,93,95.5,2294,6.3,Sedentary,Sedentary,4
2572,75,98.0,3397,6.8,Highly Active,Sedentary,5
3048,78,99.7,3922,6.2,Highly Active,Sedentary,6
3958,69,99.5,3690,8.2,Active,Sedentary,7
2572,58,95.0,3493,6.6,Highly Active,Sedentary,9
1140,83,98.2,4522,6.9,Sedentary,Sedentary,10
2767,51,99.4,1168,7.7,Sedentary,Sedentary,1
1647,61,99.5,415,6.5,Sedentary,Sedentary,8
4972,77,100.0,8999,8.6,Sedentary,Active,9
3235,62,96.1,13121,5.5,Sedentary,Highly Active,5
4199,75,97.4,11632,9.1,Highly Active,Highly Active,6
1200,77,98.9,6896,6.2,Sedentary,Low Active,3
2455,66,98.3,24273,5.5,Highly Active,Highly Active,3
1256,75,99.7,10,4.1,Highly Active,Sedentary,8
4747,75,94.3,2694,7.8,Highly Active,Sedentary,4
3241,83,97.4,3011,6.7,Active,Sedentary,8
3750,44,99.6,11265,6.9,Highly Active,Highly Active,2
4175,103,100.0,3031,5.8,Sedentary,Sedentary,3
4606,83,98.6,5241,8.1,Active,Low Active,8
4336,90,100.0,6662,7.2,Highly Active,Low Active,10
1801,84,97.9,13067,5.2,Highly Active,Highly Active,10
1941,74,96.8,6697,4.5,Sedentary,Low Active,4
4455,75,100.0,3361,7.7,Active,Sedentary,8
4331,74,97.7,8306,6.1,Sedentary,Active,7
1413,87,96.5,5072,7.5,Highly Active,Low Active,2
3014,62,100.0,5261,6.1,Active,Low Active,10
2381,75,96.6,2857,6.8,Sedentary,Sedentary,9
2098,47,99.1,11,7.7,Active,Sedentary,7
4426,75,100.0,3078,4.2,Highly Active,Sedentary,5
4842,100,100.0,740,7.1,Active,Sedentary,7
1909,54,98.8,1550,3.4,Highly Active,Sedentary,2
1187,80,94.9,27702,6.5,Sedentary,Highly Active,3
4756,98,99.9,2297,8.0,Sedentary,Sedentary,6
3015,75,100.0,5110,6.5,Highly Active,Low Active,2
2313,97,99.0,5579,8.6,Highly Active,Low Active,9
3092,100,97.4,5747,5.5,Highly Active,Low Active,4
4644,75,98.6,339,6.3,Highly Active,Sedentary,8
3130,82,97.0,10332,10.0,Active,Highly Active,9
2146,77,100.0,9174,7.3,Highly Active,Active,3
1357,82,98.6,26464,8.1,Sedentary,Highly Active,5
2551,81,98.8,1429,7.7,Highly Active,Sedentary,1
2089,100,97.8,5648,4.4,Sedentary,Low Active,8
3983,79,100.0,11401,6.9,Sedentary,Highly Active,10
2680,60,96.2,929,6.8,Sedentary,Sedentary,9
3422,83,100.0,10910,8.3,Highly Active,Highly Active,5
1161,75,98.2,2202,8.8,Sedentary,Sedentary,8
4817,62,98.5,2307,8.4,Highly Active,Sedentary,10
4451,62,96.2,20379,5.8,Active,Highly Active,1
4727,75,100.0,2636,4.3,Sedentary,Sedentary,7
4429,67,99.0,6143,7.2,Highly Active,Low Active,4
4259,68,99.6,4059,6.4,Active,Sedentary,4
3369,68,97.0,569,4.9,Active,Sedentary,7
2903,78,100.0,21038,5.5,Highly Active,Highly Active,1
2497,91,96.8,1683,6.4,Active,Sedentary,2
2036,85,99.9,2180,6.9,Sedentary,Sedentary,4
3231,68,97.3,3315,5.7,Sedentary,Sedentary,2
3158,95,95.7,4831,6.5,Active,Sedentary,8
2950,88,98.0,1090,6.4,Highly Active,Sedentary,5
3555,89,95.8,6958,6.9,Highly Active,Low Active,10
2313,89,97.9,5060,5.0,Sedentary,Low Active,10
3342,67,100.0,2526,5.5,Sedentary,Sedentary,1
4522,61,100.0,8258,8.5,Highly Active,Active,7
2238,89,97.6,12858,7.2,Highly Active,Highly Active,9
1631,55,98.6,27421,8.3,Highly Active,Highly Active,3
4965,75,94.7,487,8.2,Highly Active,Sedentary,1
2590,56,96.9,3636,6.9,Sedentary,Sedentary,9
4701,76,96.3,1864,4.3,Highly Active,Sedentary,7
3780,57,97.3,17860,9.9,Sedentary,Highly Active,4
4302,84,95.2,645,5.9,Sedentary,Sedentary,10
2588,75,98.2,3916,4.3,Sedentary,Sedentary,3
4878,44,94.8,1433,5.6,Sedentary,Sedentary,8
3368,74,96.8,8022,7.1,Active,Active,4
3960,77,94.6,8545,4.6,Highly Active,Active,6
4304,103,100.0,14418,5.6,Highly Active,Highly Active,10
2693,78,100.0,3681,4.3,Sedentary,Sedentary,5
1436,48,96.9,10445,8.7,Sedentary,Highly Active,1
3828,78,96.3,5583,6.5,Sedentary,Low Active,4
2556,77,99.3,11709,4.3,Highly Active,Highly Active,7
